Project_ID,DO_No,WH_Name,Invoice_No,Ord_Type,Ord_Status,Ord_Date,request_Date,Schedule_Date,Complete_Date,Cust_Code,Cust_Name,Cust_Order_No,Carrier,Priority,Remark,Delivery_Notes,Carrier_Notified_date,Address_1,Address_2,Address_3,Address_4,City,State,Country,Zip,Ord_Type_Desc,Shipping_Route,Total_Weight,Total_Volume,Line_Item_No,SKU,Req_Qty,Alloc_Qty,L_Code,Serial_No,Lot_No,PO_No,PO_No2,Quantity,Owner_ID,cf_owner_Name,Grp,Unit_Rate,Permit_Nbr,mobile_Enabled_Ind,Mobile_Released_Time,Mobile_Pick_Start_Time,Mobile_Pick_Complete_Time,Mobile_User_Assigned,Batch_Code
PHILIPS-SG,PHILIPS-SG854205,MENLO BTS,2051749172,S,C,2/3/2025 15:15:00,2/7/2025 00:00:00,2/3/2025 15:15:53.777,2/7/2025 16:23:32.63,0072112330,Kieheng Hardware & EngineeringCON,PO-000421,,,,,,,,,"2 Kallang Pudding Road #09-06, Mact",SINGAPORE,,SG,349307,Sale,SG19,60.329,0.2056131,900001,108272656,1000,989,Q10231,-,-,2524390048,000010,989,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854205,MENLO BTS,2051749172,S,C,2/3/2025 15:15:00,2/7/2025 00:00:00,2/3/2025 15:15:53.777,2/7/2025 16:23:32.63,0072112330,Kieheng Hardware & EngineeringCON,PO-000421,,,,,,,,,"2 Kallang Pudding Road #09-06, Mact",SINGAPORE,,SG,349307,Sale,SG19,0.671,0.0022869,900001,108272656,1000,11,R10212,-,-,2524388054,000010,11,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854206,MENLO BTS,2051749978,S,C,2/3/2025 17:27:00,2/4/2025 00:00:00,2/3/2025 17:27:23.513,2/4/2025 15:49:48.36,0072111518,DAI-DAN INTERNATIONAL ASIA PTE. LTD,2024000279/RWS Forum,,,,,,,,,315 OUTRAM ROAD,Singapore,,SG,169074,Sale,SG9999,58.0,0.022528000000000003,900001,108194568,80,80,S10305,-,-,2524384006,000020,80,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854207,MENLO BTS,2051751081,S,C,2/3/2025 18:10:00,2/5/2025 00:00:00,2/3/2025 18:10:37.95,2/5/2025 14:34:19.8,0072111514,Kum Eng Huat Electric Co Pte LtdCON,KEH/002/PHILIPS_C,,,,,,,,,NO.4 Kaki Bukit Place Eunos Techpar,SINGAPORE,,SG,416182,Sale,SG15,2.7,0.015925,900001,108368344,504,25,T10228,-,-,2524388844,000010,25,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854207,MENLO BTS,2051751081,S,C,2/3/2025 18:10:00,2/5/2025 00:00:00,2/3/2025 18:10:37.95,2/5/2025 14:34:19.8,0072111514,Kum Eng Huat Electric Co Pte LtdCON,KEH/002/PHILIPS_C,,,,,,,,,NO.4 Kaki Bukit Place Eunos Techpar,SINGAPORE,,SG,416182,Sale,SG15,51.732,0.305123,900001,108368344,504,479,Q10311,-,-,2524389768,000010,479,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854207,MENLO BTS,2051751081,S,C,2/3/2025 18:10:00,2/5/2025 00:00:00,2/3/2025 18:10:37.95,2/5/2025 14:34:19.8,0072111514,Kum Eng Huat Electric Co Pte LtdCON,KEH/002/PHILIPS_C,,,,,,,,,NO.4 Kaki Bukit Place Eunos Techpar,SINGAPORE,,SG,416182,Sale,SG15,51.408,0.303212,900002,108368343,504,476,R10311,-,-,2524389767,000010,476,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854207,MENLO BTS,2051751081,S,C,2/3/2025 18:10:00,2/5/2025 00:00:00,2/3/2025 18:10:37.95,2/5/2025 14:34:19.8,0072111514,Kum Eng Huat Electric Co Pte LtdCON,KEH/002/PHILIPS_C,,,,,,,,,NO.4 Kaki Bukit Place Eunos Techpar,SINGAPORE,,SG,416182,Sale,SG15,3.024,0.017835999999999998,900002,108368343,504,28,R10209,-,-,2524387277,000010,28,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,3.84,0.01728,900001,108398522,24,24,QA0219,-,-,2524388172,000010,24,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,8.346,0.0468,900002,108398515,44,26,R10140,-,-,2524381884,000010,26,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,5.778,0.0324,900002,108398515,44,18,R10140,-,-,2524380503,000010,18,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,23.16,0.13981,900003,108373192,24,20,T10125,-,-,2524382577,000010,20,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,4.632,0.027962,900003,108373192,24,4,T10241,-,-,Return of,Return of,4,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,31.232,0.22496000000000002,900004,108327522,64,64,Q10319,-,-,2524381624,000010,64,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,1.224,0.007438500000000001,900005,108373099,40,9,X10307,-,-,Return of,Return of,9,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,4.08,0.024795,900005,108373099,40,30,R10413,-,-,2524382978,000010,30,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,0.136,0.0008265,900005,108373099,40,1,X10318,-,-,Return of,Return of,1,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,16.632,0.066816,900006,108373089,36,36,X10221,-,-,Return of,Return of,36,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,3.28,0.02048,900007,108373492,20,20,Q10447,-,-,2524379885,000020,20,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,99.828,0.89424,900008,108284883,36,36,R10537,-,-,2524385552,000010,36,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,86.13,0.6357959999999999,900009,108286975,60,54,X10421,-,-,Return of,Return of,54,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,9.57,0.07064399999999998,900009,108286975,60,6,X10324,-,-,Return of,Return of,6,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,6.1,0.02079,900010,108272658,100,100,T10113,-,-,2524389737,000010,100,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,6.1,0.02079,900011,108272656,100,100,RA0212,-,-,2524388054,000010,100,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,6.1,0.02079,900012,108272661,100,100,R10147,-,-,2524388672,000010,100,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,17.164,0.13513499999999998,900013,108319433,12,7,R10433,-,-,2524377959,000100,7,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,12.26,0.096525,900013,108319433,12,5,R10344,-,-,2524383510,000010,5,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,18.128,0.13662,900014,108319429,12,11,X10507,-,-,Return of,Return of,11,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,1.648,0.01242,900014,108319429,12,1,X10307,-,-,Return of,Return of,1,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,7.08,0.04782,900015,108372339,60,60,T10210,-,-,2524384416,000010,60,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,9.3,0.06486,900016,108292580,60,60,S10403,-,-,2524388677,000010,60,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,5.4,0.036864,900017,108296351,36,36,S10315,-,-,2524383388,000010,36,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,3.6,0.024576,900018,108296326,24,24,QA0217,-,-,2524385011,000010,24,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,3.96,0.023940000000000003,900019,108365766,40,40,O10534,-,-,2524389965,000010,40,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,43.04,0.5127750000000001,900020,108326635,40,40,R10511,-,-,2524390697,000010,40,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,41.964,0.5580900000000001,900021,108326630,40,39,Q10517,-,-,2524390748,000010,39,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,1.076,0.01431,900021,108326630,40,1,R10220,-,-,2524379130,000110,1,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,7.68,0.037884,900022,108341275,20,20,R10301,-,-,2524375437,000240,20,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,3.564,0.01584,900023,108221574,50,44,X10303,-,-,2524388490,000010,44,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,0.486,0.00216,900023,108221574,50,6,X10216,-,-,Return of,Return of,6,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,2.43,0.01008,900024,108221537,30,30,R10328,-,-,2524383723,000010,30,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,2.43,0.008190000000000001,900025,108221500,30,30,P10439,-,-,2524386991,000010,30,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,1.53,0.00702,900026,108227366,30,30,O10531,-,-,2524387967,000010,30,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,1.53,0.00561,900027,108227364,30,30,O10237,-,-,2524387961,000010,30,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,7.272,0.106812,900028,108350602,24,24,S10117,-,-,2524388871,000010,24,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,1.344,0.0048619200000000005,900029,108367666,24,24,X10315,-,-,2524388122,000010,24,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,2.652,0.013068,900030,108294996,14,12,S10301,-,-,Return of,Return of,12,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854208,MENLO BTS,2051751093,S,C,2/3/2025 18:55:00,2/5/2025 00:00:00,2/3/2025 18:55:51.15,2/5/2025 14:34:14.063,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 PHILIPS LIGHTING PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,0.442,0.002178,900030,108294996,14,2,X10207,-,-,Return of,Return of,2,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854209,MENLO BTS,2051751094,S,C,2/3/2025 19:02:00,2/5/2025 00:00:00,2/3/2025 19:02:00.747,2/5/2025 14:34:13.293,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 (1) PHILIPS WIZ PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,3.288,0.02496,900001,108344316,24,24,QQ0502,-,-,2524387326,000040,24,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854209,MENLO BTS,2051751094,S,C,2/3/2025 19:02:00,2/5/2025 00:00:00,2/3/2025 19:02:00.747,2/5/2025 14:34:13.293,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 (1) PHILIPS WIZ PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,2.16,0.01566,900002,108376857,24,24,RA0204,-,-,2524389289,000010,24,189704,SG00(S),,,,,,,,,-
PHILIPS-SG,PHILIPS-SG854209,MENLO BTS,2051751094,S,C,2/3/2025 19:02:00,2/5/2025 00:00:00,2/3/2025 19:02:00.747,2/5/2025 14:34:13.293,0072002324,aCommerce Pte. Ltd.,PhilipsLighting_0302,,,,PhilipsLighting_03022025 (1) PHILIPS WIZ PIC: Eric Hp 87993606 ,,,,,"SingPost Ecommerce Logistics Hub, 3",Singapore,,SG,533864,Sale,SG15,9.104,0.045840000000000006,900003,108375538,16,16,Q10431,-,-,2524386547,000030,16,189704,SG00(S),,,,,,,,,-
